entry,exit,pnl,type,_leg,side
2026-03-13 09:06:00+00:00,2026-03-13 09:51:00+00:00,3.25,v16_dip_short,v16_dip_short,-1
2026-03-13 16:52:00+00:00,2026-03-13 17:38:00+00:00,-9.8700000000008,v16_dip_short,v16_dip_short,-1
2026-03-16 09:52:00+00:00,2026-03-16 10:37:00+00:00,-3.0700000000006185,v16_dip_short,v16_dip_short,-1
2026-03-16 16:08:00+00:00,2026-03-16 16:53:00+00:00,4.150000000000546,v16_dip_short,v16_dip_short,-1
2026-03-18 11:33:00+00:00,2026-03-18 11:58:00+00:00,35.039999999999964,v16_dip_short,v16_dip_short,-1
2026-03-18 13:48:00+00:00,2026-03-18 14:54:00+00:00,14.229999999999563,v16_dip_short,v16_dip_short,-1
2026-03-19 09:20:00+00:00,2026-03-19 10:08:00+00:00,-6.440000000000509,v16_dip_short,v16_dip_short,-1
2026-03-19 11:21:00+00:00,2026-03-19 11:53:00+00:00,35.30500000000029,v16_dip_short,v16_dip_short,-1
2026-03-19 13:32:00+00:00,2026-03-19 13:47:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-03-19 13:52:00+00:00,2026-03-19 13:56:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-03-19 15:06:00+00:00,2026-03-19 15:32:00+00:00,43.61999999999898,v16_dip_short,v16_dip_short,-1
2026-03-19 17:53:00+00:00,2026-03-19 18:39:00+00:00,21.039999999999964,v16_dip_short,v16_dip_short,-1
2026-03-19 19:07:00+00:00,2026-03-19 20:19:00+00:00,-5.039999999999964,v16_dip_short,v16_dip_short,-1
2026-03-20 08:21:00+00:00,2026-03-20 08:51:00+00:00,37.27000000000044,v16_dip_short,v16_dip_short,-1
2026-03-20 11:04:00+00:00,2026-03-20 11:54:00+00:00,-6.369999999999891,v16_dip_short,v16_dip_short,-1
2026-03-20 15:02:00+00:00,2026-03-20 15:26:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-03-20 16:18:00+00:00,2026-03-20 17:36:00+00:00,37.3100000000004,v16_dip_short,v16_dip_short,-1
2026-03-20 19:55:00+00:00,2026-03-20 20:40:00+00:00,13.420000000000073,v16_dip_short,v16_dip_short,-1
2026-03-23 08:07:00+00:00,2026-03-23 09:15:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-03-23 09:18:00+00:00,2026-03-23 09:39:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-03-23 09:53:00+00:00,2026-03-23 10:38:00+00:00,-6.089999999999236,v16_dip_short,v16_dip_short,-1
2026-03-23 11:32:00+00:00,2026-03-23 11:57:00+00:00,35.05500000000029,v16_dip_short,v16_dip_short,-1
2026-03-23 12:33:00+00:00,2026-03-23 12:41:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-03-23 12:47:00+00:00,2026-03-23 12:56:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-03-23 14:02:00+00:00,2026-03-23 14:25:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-03-23 14:33:00+00:00,2026-03-23 15:17:00+00:00,50.279999999999745,v16_dip_short,v16_dip_short,-1
2026-03-23 16:32:00+00:00,2026-03-23 17:26:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-03-23 17:32:00+00:00,2026-03-23 18:22:00+00:00,12.039999999999964,v16_dip_short,v16_dip_short,-1
2026-03-23 18:50:00+00:00,2026-03-23 19:06:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
