side,entry_time,entry_price,stop,target,timeout,target_updates,stop_updates,s1_prob,s2_prob,tp,sl,horizon,matched_pattern,exit_time,exit_price,exit_reason,pnl,source
-1,2026-03-19 07:45:00+00:00,4739.46,4764.46,4701.43,2026-03-19 08:30:00+00:00,2,0,0.5390511751174927,0.2781943678855896,30.0,25.0,30,energetic,2026-03-19 08:14:00+00:00,4701.43,target_hit,38.029999999999745,energetic
-1,2026-03-19 08:23:00+00:00,4733.51,4758.51,4703.51,2026-03-19 08:53:00+00:00,0,0,0.5159445405006409,0.13658832013607025,30.0,25.0,30,energetic,2026-03-19 08:24:00+00:00,4731.2,pattern_priority,2.3100000000004,energetic
1,2026-03-19 09:14:00+00:00,4689.1,4664.1,4719.1,2026-03-19 09:44:00+00:00,0,0,0.6204234957695007,0.6717079281806946,30.0,25.0,30,energetic,2026-03-19 09:22:00+00:00,4719.1,target_hit,30.0,energetic
-1,2026-03-19 09:33:00+00:00,4722.86,4747.86,4668.94,2026-03-19 10:34:00+00:00,11,0,0.6679314970970154,0.31259021162986755,30.0,25.0,30,energetic,2026-03-19 10:17:00+00:00,4689.77,reverse_signal,33.089999999999236,energetic
-1,2026-03-19 11:02:00+00:00,4691.87,4716.87,4641.18,2026-03-19 12:11:00+00:00,16,0,0.6722803711891174,0.22415554523468018,30.0,25.0,30,energetic,2026-03-19 11:46:00+00:00,4657.44,pattern_priority,34.43000000000029,energetic
1,2026-03-19 17:07:00+00:00,4591.65,4566.65,4642.95,2026-03-19 18:00:00+00:00,2,0,0.5008878707885742,0.5874309539794922,30.0,25.0,30,energetic,2026-03-19 17:35:00+00:00,4600.97,pattern_priority,9.320000000000618,energetic
-1,2026-03-19 17:53:00+00:00,4627.56,4652.56,4582.99,2026-03-19 18:47:00+00:00,3,0,0.6481773853302002,0.2588001787662506,30.0,25.0,30,energetic,2026-03-19 18:47:00+00:00,4611.91,timeout,15.650000000000546,energetic
-1,2026-03-19 19:01:00+00:00,4635.99,4660.99,4605.33,2026-03-19 19:40:00+00:00,6,0,0.5886367559432983,0.43551579117774963,30.0,25.0,30,energetic,2026-03-19 19:11:00+00:00,4660.99,stop_loss,-25.0,energetic
-1,2026-03-19 19:12:00+00:00,4660.5,4685.5,4627.07,2026-03-19 19:44:00+00:00,1,0,0.7974916100502014,0.3449997305870056,30.0,25.0,30,energetic,2026-03-19 19:16:00+00:00,4651.16,pattern_priority,9.340000000000146,energetic
1,2026-03-20 01:12:00+00:00,4659.05,4634.05,4689.05,2026-03-20 01:42:00+00:00,0,0,0.6614686846733093,0.6439234018325806,30.0,25.0,30,energetic,2026-03-20 01:12:00+00:00,4655.15,reverse_signal,-3.9000000000005457,energetic
-1,2026-03-20 01:13:00+00:00,4655.18,4680.18,4622.08,2026-03-20 01:44:00+00:00,1,0,0.6808469295501709,0.3965695798397064,30.0,25.0,30,energetic,2026-03-20 01:40:00+00:00,4680.18,stop_loss,-25.0,energetic
1,2026-03-20 13:12:00+00:00,4664.56,4639.56,4694.56,2026-03-20 13:43:00+00:00,2,0,0.5644593834877014,0.7878923416137695,30.0,25.0,30,energetic,2026-03-20 13:35:00+00:00,4639.56,stop_loss,-25.0,energetic
1,2026-03-20 13:37:00+00:00,4656.85,4631.85,4686.85,2026-03-20 14:07:00+00:00,0,0,0.6089639067649841,0.8260425329208374,30.0,25.0,30,energetic,2026-03-20 13:51:00+00:00,4631.85,stop_loss,-25.0,energetic
1,2026-03-20 13:52:00+00:00,4631.43,4606.43,4661.43,2026-03-20 14:22:00+00:00,0,0,0.6307703256607056,0.7669280767440796,30.0,25.0,30,energetic,2026-03-20 14:08:00+00:00,4606.43,stop_loss,-25.0,energetic
1,2026-03-20 14:09:00+00:00,4601.23,4576.23,4631.23,2026-03-20 14:44:00+00:00,2,0,0.5133419632911682,0.7329868674278259,30.0,25.0,30,energetic,2026-03-20 14:15:00+00:00,4576.23,stop_loss,-25.0,energetic
1,2026-03-20 14:16:00+00:00,4579.36,4554.36,4609.36,2026-03-20 14:49:00+00:00,3,0,0.764266312122345,0.8681984543800354,30.0,25.0,30,energetic,2026-03-20 14:21:00+00:00,4571.86,pattern_priority,-7.5,energetic
1,2026-03-20 14:42:00+00:00,4571.9,4546.9,4606.41,2026-03-20 15:19:00+00:00,5,0,0.8427140116691589,0.7442982792854309,30.0,25.0,30,energetic,2026-03-20 14:55:00+00:00,4560.97,pattern_priority,-10.929999999999382,energetic
1,2026-03-20 15:25:00+00:00,4561.6,4536.6,4601.63,2026-03-20 16:33:00+00:00,18,0,0.5043293833732605,0.7222645282745361,30.0,25.0,30,energetic,2026-03-20 16:19:00+00:00,4601.63,target_hit,40.029999999999745,energetic
1,2026-03-20 18:56:00+00:00,4485.67,4460.67,4543.19,2026-03-20 19:50:00+00:00,15,0,0.5806326866149902,0.8838796019554138,30.0,25.0,30,energetic,2026-03-20 19:50:00+00:00,4509.42,timeout,23.75,energetic
1,2026-03-20 20:06:00+00:00,4496.61,4471.61,4532.21,2026-03-20 20:39:00+00:00,1,0,0.5033056139945984,0.7949767112731934,30.0,25.0,30,energetic,2026-03-20 20:39:00+00:00,4502.71,timeout,6.100000000000364,energetic
-1,2026-03-22 22:02:00+00:00,4477.15,4502.15,4426.92,2026-03-22 22:36:00+00:00,4,0,0.6244319677352905,0.22889159619808197,30.0,25.0,30,energetic,2026-03-22 22:07:00+00:00,4502.15,stop_loss,-25.0,energetic
-1,2026-03-22 22:08:00+00:00,4505.12,4530.12,4475.12,2026-03-22 22:40:00+00:00,2,0,0.6505645513534546,0.38432246446609497,30.0,25.0,30,energetic,2026-03-22 22:11:00+00:00,4500.17,reverse_signal,4.949999999999818,energetic
1,2026-03-22 22:12:00+00:00,4500.0,4475.0,4530.0,2026-03-22 22:42:00+00:00,0,0,0.696574866771698,0.6233578324317932,30.0,25.0,30,energetic,2026-03-22 22:14:00+00:00,4507.4,reverse_signal,7.399999999999636,energetic
-1,2026-03-22 22:15:00+00:00,4507.96,4532.96,4477.96,2026-03-22 22:56:00+00:00,5,0,0.7832781076431274,0.35565185546875,30.0,25.0,30,energetic,2026-03-22 22:28:00+00:00,4532.96,stop_loss,-25.0,energetic
-1,2026-03-22 22:29:00+00:00,4532.88,4557.88,4502.88,2026-03-22 22:59:00+00:00,0,0,0.8814394474029541,0.36962899565696716,30.0,25.0,30,energetic,2026-03-22 22:32:00+00:00,4515.89,reverse_signal,16.98999999999978,energetic
1,2026-03-22 22:33:00+00:00,4515.94,4490.94,4545.94,2026-03-22 23:03:00+00:00,0,0,0.8144375085830688,0.6068581938743591,30.0,25.0,30,energetic,2026-03-22 22:36:00+00:00,4506.79,reverse_signal,-9.149999999999636,energetic
-1,2026-03-22 22:37:00+00:00,4507.1,4532.1,4477.01,2026-03-22 23:16:00+00:00,2,0,0.7749099135398865,0.43507203459739685,30.0,25.0,30,energetic,2026-03-22 23:12:00+00:00,4490.81,pattern_priority,16.289999999999964,energetic
1,2026-03-23 01:09:00+00:00,4411.92,4386.92,4454.61,2026-03-23 01:45:00+00:00,5,0,0.8258358240127563,0.8006500005722046,30.0,25.0,30,energetic,2026-03-23 01:18:00+00:00,4430.52,reverse_signal,18.600000000000364,energetic
-1,2026-03-23 01:19:00+00:00,4430.44,4455.44,4400.44,2026-03-23 01:49:00+00:00,0,0,0.7688114047050476,0.4067520201206207,30.0,25.0,30,energetic,2026-03-23 01:21:00+00:00,4423.16,pattern_priority,7.279999999999745,energetic
-1,2026-03-23 01:32:00+00:00,4444.81,4469.81,4414.81,2026-03-23 02:03:00+00:00,1,0,0.7704839110374451,0.27827024459838867,30.0,25.0,30,energetic,2026-03-23 01:35:00+00:00,4435.99,pattern_priority,8.820000000000618,energetic
1,2026-03-23 04:01:00+00:00,4368.3,4343.3,4400.1,2026-03-23 04:36:00+00:00,2,0,0.5524932742118835,0.6890013813972473,30.0,25.0,30,energetic,2026-03-23 04:36:00+00:00,4374.75,timeout,6.449999999999818,energetic
-1,2026-03-23 04:37:00+00:00,4374.73,4399.73,4344.73,2026-03-23 05:07:00+00:00,0,0,0.5365215539932251,0.4273189604282379,30.0,25.0,30,energetic,2026-03-23 04:52:00+00:00,4355.09,reverse_signal,19.639999999999418,energetic
1,2026-03-23 04:53:00+00:00,4355.3,4330.3,4404.6,2026-03-23 05:58:00+00:00,7,0,0.5576949119567871,0.7026206851005554,30.0,25.0,30,energetic,2026-03-23 05:30:00+00:00,4330.3,stop_loss,-25.0,energetic
1,2026-03-23 06:33:00+00:00,4226.87,4201.87,4267.46,2026-03-23 07:12:00+00:00,5,0,0.8048656582832336,0.8986110687255859,30.0,25.0,30,energetic,2026-03-23 06:43:00+00:00,4201.87,stop_loss,-25.0,energetic
1,2026-03-23 06:44:00+00:00,4197.9,4172.9,4227.9,2026-03-23 07:16:00+00:00,3,0,0.8097906112670898,0.927337110042572,30.0,25.0,30,energetic,2026-03-23 06:47:00+00:00,4172.9,stop_loss,-25.0,energetic
1,2026-03-23 06:48:00+00:00,4170.75,4145.75,4222.52,2026-03-23 07:18:00+00:00,1,0,0.6712985038757324,0.9428034424781799,30.0,25.0,30,energetic,2026-03-23 06:50:00+00:00,4217.77,pattern_priority,47.02000000000044,energetic
1,2026-03-23 07:09:00+00:00,4144.16,4119.16,4174.16,2026-03-23 07:39:00+00:00,0,0,0.6845109462738037,0.9524174332618713,30.0,25.0,30,energetic,2026-03-23 07:10:00+00:00,4164.46,pattern_priority,20.300000000000182,energetic
1,2026-03-23 07:21:00+00:00,4111.46,4086.46,4152.27,2026-03-23 07:55:00+00:00,4,0,0.7947878837585449,0.9778427481651306,30.0,25.0,30,energetic,2026-03-23 07:29:00+00:00,4136.4,pattern_priority,24.9399999999996,energetic
1,2026-03-23 07:42:00+00:00,4202.63,4177.63,4232.63,2026-03-23 08:12:00+00:00,0,0,0.8393851518630981,0.9442675709724426,30.0,25.0,30,energetic,2026-03-23 07:43:00+00:00,4201.33,pattern_priority,-1.300000000000182,energetic
1,2026-03-23 10:10:00+00:00,4262.6,4237.6,4303.93,2026-03-23 10:50:00+00:00,8,0,0.8071604371070862,0.657964289188385,30.0,25.0,30,energetic,2026-03-23 10:35:00+00:00,4266.02,reverse_signal,3.4200000000000728,energetic
-1,2026-03-23 10:36:00+00:00,4266.05,4291.05,4236.05,2026-03-23 11:06:00+00:00,0,0,0.7866009473800659,0.3515920042991638,30.0,25.0,30,energetic,2026-03-23 10:39:00+00:00,4246.94,pattern_priority,19.110000000000582,energetic
-1,2026-03-23 10:51:00+00:00,4276.98,4301.98,4246.98,2026-03-23 11:21:00+00:00,0,0,0.8689549565315247,0.4323338270187378,30.0,25.0,30,energetic,2026-03-23 10:59:00+00:00,4269.42,reverse_signal,7.559999999999491,energetic
1,2026-03-23 11:00:00+00:00,4269.35,4244.35,4299.35,2026-03-23 11:30:00+00:00,0,0,0.677550196647644,0.6071603298187256,30.0,25.0,30,energetic,2026-03-23 11:05:00+00:00,4299.35,target_hit,30.0,energetic
-1,2026-03-23 12:11:00+00:00,4374.94,4399.94,4333.29,2026-03-23 12:43:00+00:00,2,0,0.791153073310852,0.22018642723560333,30.0,25.0,30,energetic,2026-03-23 12:15:00+00:00,4365.89,pattern_priority,9.049999999999272,energetic
-1,2026-03-23 12:52:00+00:00,4474.44,4499.44,4404.31,2026-03-23 13:50:00+00:00,13,0,0.7512081265449524,0.15627457201480865,30.0,25.0,30,energetic,2026-03-23 13:30:00+00:00,4404.31,target_hit,70.1299999999992,energetic
1,2026-03-23 16:06:00+00:00,4359.09,4334.09,4389.09,2026-03-23 16:36:00+00:00,0,0,0.5909051895141602,0.8937677145004272,30.0,25.0,30,energetic,2026-03-23 16:07:00+00:00,4372.5,pattern_priority,13.409999999999854,energetic
1,2026-03-23 16:26:00+00:00,4363.38,4338.38,4402.84,2026-03-23 17:01:00+00:00,4,0,0.6444595456123352,0.8212457299232483,30.0,25.0,30,energetic,2026-03-23 16:38:00+00:00,4380.28,reverse_signal,16.899999999999636,energetic
-1,2026-03-23 16:39:00+00:00,4380.25,4405.25,4346.15,2026-03-23 17:09:00+00:00,1,0,0.7093119025230408,0.41848286986351013,30.0,25.0,30,energetic,2026-03-23 16:41:00+00:00,4377.1,pattern_priority,3.149999999999636,energetic
-1,2026-03-23 18:01:00+00:00,4420.92,4445.92,4377.42,2026-03-23 18:47:00+00:00,9,0,0.5581303238868713,0.0857224091887474,30.0,25.0,30,energetic,2026-03-23 18:22:00+00:00,4411.05,pattern_priority,9.86999999999989,energetic
-1,2026-03-23 18:42:00+00:00,4455.35,4480.35,4419.25,2026-03-23 19:24:00+00:00,6,0,0.7275946140289307,0.15477126836776733,30.0,25.0,30,energetic,2026-03-23 19:13:00+00:00,4419.25,target_hit,36.100000000000364,energetic
-1,2026-03-23 22:04:00+00:00,4406.73,4431.73,4345.73,2026-03-23 23:01:00+00:00,11,0,0.5272647142410278,0.29614144563674927,30.0,25.0,30,energetic,2026-03-23 23:01:00+00:00,4427.6,timeout,-20.8700000000008,energetic
-1,2026-03-24 02:33:00+00:00,4364.56,4389.56,4332.56,2026-03-24 03:18:00+00:00,4,0,0.6877521872520447,0.4318048059940338,30.0,25.0,30,energetic,2026-03-24 02:51:00+00:00,4355.66,pattern_priority,8.900000000000546,energetic
-1,2026-03-24 04:23:00+00:00,4332.09,4357.09,4302.09,2026-03-24 04:53:00+00:00,0,0,0.5024580955505371,0.4341464340686798,30.0,25.0,30,energetic,2026-03-24 04:53:00+00:00,4347.23,timeout,-15.139999999999418,energetic
1,2026-03-24 05:17:00+00:00,4340.96,4315.96,4397.97,2026-03-24 06:15:00+00:00,7,0,0.51694655418396,0.6192526817321777,30.0,25.0,30,energetic,2026-03-24 05:46:00+00:00,4363.32,reverse_signal,22.359999999999673,energetic
-1,2026-03-24 05:47:00+00:00,4363.33,4388.33,4333.33,2026-03-24 06:17:00+00:00,1,0,0.5795114040374756,0.42825576663017273,30.0,25.0,30,energetic,2026-03-24 05:57:00+00:00,4346.21,pattern_priority,17.11999999999989,energetic
-1,2026-03-24 06:26:00+00:00,4393.28,4418.28,4354.57,2026-03-24 07:07:00+00:00,2,0,0.5729518532752991,0.1338328719139099,30.0,25.0,30,energetic,2026-03-24 06:39:00+00:00,4392.97,pattern_priority,0.3099999999994907,energetic
-1,2026-03-24 11:04:00+00:00,4414.94,4439.94,4375.13,2026-03-24 11:48:00+00:00,1,0,0.5245605111122131,0.13958601653575897,30.0,25.0,30,energetic,2026-03-24 11:23:00+00:00,4413.83,pattern_priority,1.1099999999996726,energetic
-1,2026-03-24 11:54:00+00:00,4391.9,4416.9,4361.9,2026-03-24 12:24:00+00:00,0,0,0.6096990704536438,0.30117133259773254,30.0,25.0,30,energetic,2026-03-24 11:57:00+00:00,4403.83,pattern_priority,-11.930000000000291,energetic
1,2026-03-24 20:24:00+00:00,4436.63,4411.63,4466.63,2026-03-24 20:54:00+00:00,0,0,0.5222800970077515,0.5895652174949646,30.0,25.0,30,energetic,2026-03-24 20:24:00+00:00,4466.63,target_hit,30.0,energetic
1,2026-03-24 20:26:00+00:00,4475.29,4450.29,4505.29,2026-03-24 20:58:00+00:00,1,0,0.6369270086288452,0.6207590103149414,30.0,25.0,30,energetic,2026-03-24 20:29:00+00:00,4450.29,stop_loss,-25.0,energetic
1,2026-03-24 22:06:00+00:00,4485.43,4460.43,4515.43,2026-03-24 22:36:00+00:00,0,0,0.6200282573699951,0.6992225646972656,30.0,25.0,30,energetic,2026-03-24 22:30:00+00:00,4460.43,stop_loss,-25.0,energetic
1,2026-03-24 23:40:00+00:00,4546.32,4521.32,4576.32,2026-03-25 00:10:00+00:00,1,0,0.5804427862167358,0.6242509484291077,30.0,25.0,30,energetic,2026-03-24 23:42:00+00:00,4536.94,pattern_priority,-9.38000000000011,energetic
-1,2026-03-25 11:24:00+00:00,4581.6,4606.6,4551.6,2026-03-25 11:54:00+00:00,0,0,0.6396589875221252,0.33530211448669434,30.0,25.0,30,energetic,2026-03-25 11:31:00+00:00,4582.79,pattern_priority,-1.1899999999995998,energetic
-1,2026-03-25 12:29:00+00:00,4542.28,4567.28,4512.28,2026-03-25 12:59:00+00:00,0,0,0.5123340487480164,0.2574741840362549,30.0,25.0,30,energetic,2026-03-25 12:59:00+00:00,4544.43,timeout,-2.1500000000005457,energetic
1,2026-03-25 20:41:00+00:00,4498.88,4473.88,4535.37,2026-03-25 21:11:00+00:00,1,0,0.5134506225585938,0.798460841178894,30.0,25.0,30,energetic,2026-03-25 22:01:00+00:00,4513.99,timeout,15.109999999999673,energetic
-1,2026-03-25 23:38:00+00:00,4491.89,4516.89,4461.89,2026-03-26 00:08:00+00:00,0,0,0.5539534687995911,0.06669513881206512,30.0,25.0,30,energetic,2026-03-25 23:40:00+00:00,4493.37,pattern_priority,-1.4799999999995634,energetic
-1,2026-03-26 05:54:00+00:00,4463.92,4488.92,4433.92,2026-03-26 06:24:00+00:00,0,0,0.560438334941864,0.22490891814231873,30.0,25.0,30,energetic,2026-03-26 05:58:00+00:00,4446.52,reverse_signal,17.399999999999636,energetic
1,2026-03-26 05:59:00+00:00,4446.5,4421.5,4476.5,2026-03-26 06:37:00+00:00,4,0,0.5142198801040649,0.6889817714691162,30.0,25.0,30,energetic,2026-03-26 06:10:00+00:00,4433.26,reverse_signal,-13.239999999999782,energetic
-1,2026-03-26 06:11:00+00:00,4432.81,4457.81,4402.81,2026-03-26 06:41:00+00:00,0,0,0.6082686185836792,0.43463581800460815,30.0,25.0,30,energetic,2026-03-26 06:41:00+00:00,4441.85,timeout,-9.039999999999964,energetic
-1,2026-03-26 08:16:00+00:00,4441.77,4466.77,4405.6,2026-03-26 08:47:00+00:00,2,0,0.6289463043212891,0.14410759508609772,30.0,25.0,30,energetic,2026-03-26 08:19:00+00:00,4443.2,pattern_priority,-1.4299999999993815,energetic
-1,2026-03-26 11:50:00+00:00,4426.25,4451.25,4396.25,2026-03-26 12:20:00+00:00,0,0,0.5867832899093628,0.40469276905059814,30.0,25.0,30,energetic,2026-03-26 11:51:00+00:00,4424.92,pattern_priority,1.3299999999999272,energetic
-1,2026-03-26 12:57:00+00:00,4429.77,4454.77,4399.77,2026-03-26 14:09:00+00:00,6,0,0.6439974904060364,0.16113625466823578,30.0,25.0,30,energetic,2026-03-26 13:42:00+00:00,4439.0,reverse_signal,-9.229999999999563,energetic
-1,2026-03-26 20:15:00+00:00,4396.75,4421.75,4362.82,2026-03-26 20:52:00+00:00,4,0,0.5456034541130066,0.26675814390182495,30.0,25.0,30,energetic,2026-03-26 20:25:00+00:00,4399.85,pattern_priority,-3.100000000000364,energetic
-1,2026-03-26 20:52:00+00:00,4380.68,4405.68,4350.68,2026-03-26 21:22:00+00:00,0,0,0.5801172852516174,0.4057919383049011,30.0,25.0,30,energetic,2026-03-26 20:53:00+00:00,4376.74,reverse_signal,3.9400000000005093,energetic
1,2026-03-26 20:54:00+00:00,4376.79,4351.79,4406.79,2026-03-26 21:24:00+00:00,0,0,0.5553456544876099,0.5670323371887207,30.0,25.0,30,energetic,2026-03-26 22:01:00+00:00,4384.15,timeout,7.359999999999673,energetic
-1,2026-03-26 22:03:00+00:00,4387.56,4412.56,4357.56,2026-03-26 22:33:00+00:00,0,0,0.5566108822822571,0.22746539115905762,30.0,25.0,30,energetic,2026-03-26 22:33:00+00:00,4407.33,timeout,-19.769999999999527,energetic
-1,2026-03-27 14:13:00+00:00,4456.58,4481.58,4426.58,2026-03-27 15:17:00+00:00,4,0,0.6284254193305969,0.3044608533382416,30.0,25.0,30,energetic,2026-03-27 14:50:00+00:00,4481.58,stop_loss,-25.0,energetic
-1,2026-03-27 14:51:00+00:00,4484.05,4509.05,4454.05,2026-03-27 15:21:00+00:00,1,0,0.5136424899101257,0.2792808413505554,30.0,25.0,30,energetic,2026-03-27 14:55:00+00:00,4499.09,pattern_priority,-15.039999999999964,energetic
1,2026-03-29 22:13:00+00:00,4485.85,4460.85,4526.76,2026-03-29 22:47:00+00:00,3,0,0.6671000123023987,0.8033543825149536,30.0,25.0,30,energetic,2026-03-29 22:25:00+00:00,4504.37,pattern_priority,18.519999999999527,energetic
-1,2026-03-29 22:45:00+00:00,4493.71,4518.71,4440.27,2026-03-29 23:40:00+00:00,3,0,0.517487645149231,0.24633924663066864,30.0,25.0,30,energetic,2026-03-29 23:33:00+00:00,4461.41,pattern_priority,32.30000000000018,energetic
-1,2026-03-30 11:43:00+00:00,4546.92,4571.92,4516.92,2026-03-30 12:13:00+00:00,0,0,0.5813888907432556,0.18548902869224548,30.0,25.0,30,energetic,2026-03-30 11:47:00+00:00,4571.92,stop_loss,-25.0,energetic
-1,2026-03-30 13:02:00+00:00,4573.5,4598.5,4534.78,2026-03-30 13:50:00+00:00,5,0,0.5623151063919067,0.4356314539909363,30.0,25.0,30,energetic,2026-03-30 13:35:00+00:00,4550.31,reverse_signal,23.1899999999996,energetic
1,2026-03-30 13:36:00+00:00,4549.94,4524.94,4579.94,2026-03-30 14:06:00+00:00,0,0,0.5313918590545654,0.5586082339286804,30.0,25.0,30,energetic,2026-03-30 13:58:00+00:00,4524.94,stop_loss,-25.0,energetic
1,2026-03-31 14:01:00+00:00,4616.54,4591.54,4651.58,2026-03-31 14:32:00+00:00,1,0,0.5402351021766663,0.6219013929367065,30.0,25.0,30,energetic,2026-03-31 14:17:00+00:00,4608.06,pattern_priority,-8.479999999999563,energetic
1,2026-04-01 01:02:00+00:00,4702.07,4677.07,4738.33,2026-04-01 01:35:00+00:00,3,0,0.5055384039878845,0.6654154658317566,30.0,25.0,30,energetic,2026-04-01 01:07:00+00:00,4699.69,pattern_priority,-2.380000000000109,energetic
1,2026-04-01 01:41:00+00:00,4681.87,4656.87,4711.87,2026-04-01 02:11:00+00:00,0,0,0.5131204128265381,0.6071110963821411,30.0,25.0,30,energetic,2026-04-01 02:11:00+00:00,4691.74,timeout,9.86999999999989,energetic
-1,2026-04-02 01:01:00+00:00,4772.38,4797.38,4707.42,2026-04-02 01:46:00+00:00,10,0,0.530487596988678,0.1574234962463379,30.0,25.0,30,energetic,2026-04-02 01:18:00+00:00,4730.56,pattern_priority,41.81999999999971,energetic
1,2026-04-02 01:33:00+00:00,4664.0,4639.0,4694.0,2026-04-02 02:03:00+00:00,0,0,0.8438851833343506,0.7905046939849854,30.0,25.0,30,energetic,2026-04-02 01:34:00+00:00,4682.78,pattern_priority,18.779999999999745,energetic
-1,2026-04-02 02:33:00+00:00,4672.19,4697.19,4638.96,2026-04-02 03:08:00+00:00,1,0,0.549858570098877,0.4483683109283447,30.0,25.0,30,energetic,2026-04-02 02:44:00+00:00,4676.21,pattern_priority,-4.020000000000437,energetic
-1,2026-04-02 05:31:00+00:00,4669.23,4694.23,4587.12,2026-04-02 06:16:00+00:00,6,0,0.6112958788871765,0.20753113925457,30.0,25.0,30,energetic,2026-04-02 05:49:00+00:00,4591.84,reverse_signal,77.38999999999942,energetic
1,2026-04-02 05:50:00+00:00,4591.48,4566.48,4630.71,2026-04-02 06:20:00+00:00,1,0,0.6099938154220581,0.6387020349502563,30.0,25.0,30,energetic,2026-04-02 05:52:00+00:00,4603.15,pattern_priority,11.670000000000073,energetic
-1,2026-04-02 06:45:00+00:00,4587.64,4612.64,4557.64,2026-04-02 07:29:00+00:00,4,0,0.5579115748405457,0.20772600173950195,30.0,25.0,30,energetic,2026-04-02 07:09:00+00:00,4612.64,stop_loss,-25.0,energetic
-1,2026-04-02 08:50:00+00:00,4627.42,4652.42,4589.18,2026-04-02 09:28:00+00:00,1,0,0.5630249381065369,0.38777098059654236,30.0,25.0,30,energetic,2026-04-02 09:28:00+00:00,4623.34,timeout,4.079999999999927,energetic
-1,2026-04-02 10:07:00+00:00,4628.66,4653.66,4598.66,2026-04-02 10:37:00+00:00,0,0,0.5459603667259216,0.19684314727783203,30.0,25.0,30,energetic,2026-04-02 10:37:00+00:00,4618.47,timeout,10.1899999999996,energetic
-1,2026-04-02 10:43:00+00:00,4627.03,4652.03,4594.27,2026-04-02 11:25:00+00:00,3,0,0.5719864368438721,0.41264551877975464,30.0,25.0,30,energetic,2026-04-02 11:25:00+00:00,4629.54,timeout,-2.5100000000002183,energetic
-1,2026-04-02 11:30:00+00:00,4614.82,4639.82,4584.82,2026-04-02 12:00:00+00:00,0,0,0.5078535079956055,0.4221728444099426,30.0,25.0,30,energetic,2026-04-02 11:31:00+00:00,4611.52,reverse_signal,3.2999999999992724,energetic
1,2026-04-02 11:32:00+00:00,4611.51,4586.51,4641.51,2026-04-02 12:12:00+00:00,1,0,0.574093222618103,0.5749709606170654,30.0,25.0,30,energetic,2026-04-02 11:53:00+00:00,4601.47,pattern_priority,-10.039999999999964,energetic
1,2026-04-05 22:07:00+00:00,4632.81,4607.81,4662.81,2026-04-05 22:42:00+00:00,3,0,0.6032562255859375,0.572300136089325,30.0,25.0,30,energetic,2026-04-05 22:42:00+00:00,4641.36,timeout,8.549999999999272,energetic
1,2026-04-05 22:54:00+00:00,4648.52,4623.52,4678.52,2026-04-05 23:24:00+00:00,0,0,0.7307867407798767,0.6934473514556885,30.0,25.0,30,energetic,2026-04-05 22:54:00+00:00,4623.52,stop_loss,-25.0,energetic
-1,2026-04-05 22:55:00+00:00,4631.43,4656.43,4601.43,2026-04-05 23:25:00+00:00,0,0,0.866125226020813,0.39503657817840576,30.0,25.0,30,energetic,2026-04-05 22:59:00+00:00,4645.56,pattern_priority,-14.13000000000011,energetic
-1,2026-04-07 01:11:00+00:00,4636.65,4661.65,4606.65,2026-04-07 01:41:00+00:00,0,0,0.621124804019928,0.27970266342163086,30.0,25.0,30,energetic,2026-04-07 01:33:00+00:00,4661.65,stop_loss,-25.0,energetic
-1,2026-04-07 01:39:00+00:00,4634.72,4659.72,4587.75,2026-04-07 02:31:00+00:00,8,0,0.6211549639701843,0.34081384539604187,30.0,25.0,30,energetic,2026-04-07 02:31:00+00:00,4637.3,timeout,-2.5799999999999272,energetic
-1,2026-04-07 05:31:00+00:00,4626.67,4651.67,4596.67,2026-04-07 06:16:00+00:00,3,0,0.7272132039070129,0.3381684422492981,30.0,25.0,30,energetic,2026-04-07 06:16:00+00:00,4645.82,timeout,-19.149999999999636,energetic
-1,2026-04-07 14:07:00+00:00,4610.09,4635.09,4579.96,2026-04-07 14:47:00+00:00,3,0,0.5641335844993591,0.1417611539363861,30.0,25.0,30,energetic,2026-04-07 14:23:00+00:00,4635.09,stop_loss,-25.0,energetic
1,2026-04-07 22:03:00+00:00,4737.38,4712.38,4767.38,2026-04-07 22:33:00+00:00,0,0,0.7464035749435425,0.7666817903518677,30.0,25.0,30,energetic,2026-04-07 22:04:00+00:00,4743.75,pattern_priority,6.369999999999891,energetic
1,2026-04-07 22:35:00+00:00,4761.81,4736.81,4809.15,2026-04-07 23:10:00+00:00,1,0,0.5355606079101562,0.6870152950286865,30.0,25.0,30,energetic,2026-04-07 22:42:00+00:00,4776.08,pattern_priority,14.269999999999527,energetic
-1,2026-04-08 00:01:00+00:00,4841.13,4866.13,4811.13,2026-04-08 00:33:00+00:00,2,0,0.5444343686103821,0.43086671829223633,30.0,25.0,30,energetic,2026-04-08 00:13:00+00:00,4839.87,pattern_priority,1.2600000000002183,energetic
-1,2026-04-08 13:35:00+00:00,4783.03,4808.03,4748.0,2026-04-08 14:08:00+00:00,1,0,0.5787121653556824,0.23143281042575836,30.0,25.0,30,energetic,2026-04-08 14:08:00+00:00,4780.74,timeout,2.2899999999999636,energetic
-1,2026-04-08 15:01:00+00:00,4743.55,4768.55,4713.55,2026-04-08 15:31:00+00:00,0,0,0.5052792429924011,0.3983801603317261,30.0,25.0,30,energetic,2026-04-08 15:31:00+00:00,4752.83,timeout,-9.279999999999745,energetic
